client_id,age,job,marital,education,credit_default,mortgage
572,572,51,blue-collar,married,basic_9y,,1.0
573,573,56,retired,married,basic_4y,,1.0
574,574,45,housemaid,married,high_school,0.0,0.0
575,575,42,admin_,married,high_school,0.0,0.0
576,576,41,admin_,divorced,high_school,0.0,0.0
577,577,32,services,married,high_school,,0.0
578,578,46,management,married,university_degree,0.0,0.0
579,579,37,blue-collar,married,np.NaN,0.0,0.0
580,580,53,management,married,university_degree,,0.0
581,581,30,blue-collar,married,basic_4y,0.0,0.0
582,582,45,unknown,married,np.NaN,,0.0
583,583,24,technician,single,professional_course,0.0,0.0
584,584,45,unknown,married,np.NaN,,0.0
585,585,34,admin_,single,university_degree,0.0,0.0
586,586,41,management,married,university_degree,,0.0
587,587,59,blue-collar,married,basic_4y,0.0,1.0
588,588,45,blue-collar,married,basic_4y,,0.0
589,589,54,blue-collar,married,basic_6y,,0.0
590,590,32,technician,married,professional_course,0.0,0.0
591,591,33,technician,married,professional_course,0.0,1.0
592,592,32,admin_,married,university_degree,0.0,0.0
593,593,34,services,single,high_school,0.0,
594,594,46,management,married,university_degree,0.0,0.0
595,595,57,technician,married,professional_course,0.0,1.0
596,596,42,technician,married,basic_9y,0.0,0.0
597,597,48,admin_,married,professional_course,0.0,1.0
598,598,58,admin_,divorced,university_degree,,1.0
599,599,34,services,married,high_school,0.0,0.0
600,600,32,admin_,single,university_degree,0.0,1.0
601,601,48,blue-collar,married,basic_9y,0.0,0.0
602,602,47,blue-collar,married,basic_9y,0.0,0.0
603,603,31,services,married,high_school,,0.0
604,604,32,admin_,single,university_degree,0.0,1.0
605,605,32,admin_,single,university_degree,0.0,0.0
606,606,36,services,married,high_school,0.0,0.0
607,607,53,blue-collar,married,basic_4y,,0.0
608,608,37,blue-collar,married,basic_9y,,0.0
609,609,50,services,married,high_school,0.0,0.0
610,610,46,blue-collar,married,basic_6y,0.0,1.0
611,611,41,admin_,married,high_school,0.0,0.0
612,612,43,blue-collar,single,basic_4y,0.0,0.0
613,613,51,management,married,university_degree,0.0,1.0
614,614,38,admin_,married,university_degree,0.0,1.0
615,615,41,technician,married,basic_6y,0.0,1.0
616,616,39,services,married,high_school,,0.0
617,617,52,blue-collar,married,basic_4y,0.0,0.0
618,618,37,technician,married,professional_course,0.0,1.0
619,619,41,admin_,married,basic_9y,0.0,1.0
620,620,46,admin_,divorced,university_degree,0.0,1.0
621,621,47,technician,married,professional_course,0.0,0.0
622,622,35,technician,married,professional_course,0.0,0.0
623,623,38,services,married,high_school,,0.0
624,624,30,blue-collar,single,np.NaN,0.0,1.0
625,625,46,blue-collar,married,basic_9y,0.0,1.0
626,626,30,technician,married,professional_course,0.0,0.0
627,627,35,services,single,basic_4y,0.0,0.0
628,628,58,admin_,married,np.NaN,,1.0
629,629,40,technician,married,professional_course,0.0,0.0
630,630,34,technician,married,university_degree,0.0,0.0
631,631,30,admin_,single,university_degree,0.0,0.0
632,632,38,services,married,basic_6y,0.0,0.0
633,633,55,management,single,basic_4y,0.0,0.0
634,634,55,management,married,university_degree,,1.0
635,635,45,technician,single,professional_course,0.0,1.0
636,636,36,admin_,married,university_degree,0.0,1.0
637,637,32,admin_,single,university_degree,0.0,0.0
638,638,35,technician,married,np.NaN,,1.0
639,639,55,management,divorced,university_degree,0.0,1.0
640,640,49,housemaid,married,basic_4y,,
641,641,29,admin_,married,high_school,0.0,1.0
642,642,34,blue-collar,married,basic_4y,0.0,1.0
643,643,54,retired,married,high_school,,1.0
644,644,36,technician,single,professional_course,0.0,0.0
645,645,30,management,single,university_degree,0.0,1.0
646,646,33,housemaid,divorced,university_degree,0.0,0.0
647,647,37,blue-collar,married,high_school,0.0,0.0
648,648,36,technician,married,basic_9y,,1.0
649,649,33,blue-collar,married,high_school,0.0,0.0
650,650,32,housemaid,married,high_school,0.0,1.0
651,651,32,housemaid,married,high_school,0.0,0.0
652,652,50,blue-collar,married,basic_4y,,1.0
653,653,39,blue-collar,married,basic_9y,0.0,0.0
654,654,51,blue-collar,divorced,np.NaN,,1.0
655,655,33,services,married,high_school,0.0,0.0
656,656,33,services,married,basic_4y,0.0,0.0
657,657,56,management,married,university_degree,,0.0
658,658,39,management,divorced,university_degree,,1.0
659,659,33,self-employed,single,university_degree,0.0,0.0
660,660,59,retired,divorced,basic_4y,,0.0
661,661,42,admin_,single,np.NaN,0.0,1.0
662,662,43,services,married,high_school,0.0,0.0
663,663,35,admin_,married,university_degree,0.0,
664,664,46,blue-collar,married,basic_6y,,1.0
665,665,27,technician,married,basic_9y,0.0,0.0
666,666,47,admin_,divorced,university_degree,0.0,1.0
667,667,31,admin_,single,university_degree,0.0,0.0
668,668,32,blue-collar,married,basic_9y,0.0,1.0
669,669,54,admin_,married,high_school,0.0,0.0
670,670,56,management,married,university_degree,,0.0
671,671,48,services,single,high_school,,1.0
672,672,44,admin_,married,high_school,0.0,1.0
673,673,46,admin_,married,high_school,0.0,0.0
674,674,45,services,married,high_school,0.0,1.0
675,675,43,admin_,married,professional_course,0.0,0.0
676,676,40,admin_,single,high_school,,0.0
677,677,56,management,married,university_degree,0.0,1.0
678,678,47,entrepreneur,married,professional_course,0.0,0.0
679,679,39,management,divorced,university_degree,,1.0
680,680,48,technician,married,basic_4y,,0.0
681,681,45,housemaid,married,professional_course,,1.0
682,682,36,self-employed,married,university_degree,0.0,0.0
683,683,49,management,married,professional_course,,1.0
684,684,46,services,married,high_school,0.0,0.0
685,685,38,blue-collar,married,basic_9y,0.0,1.0
686,686,50,housemaid,married,basic_4y,,1.0
687,687,27,admin_,single,high_school,0.0,1.0
688,688,40,technician,married,professional_course,,1.0
689,689,46,management,married,university_degree,0.0,1.0
690,690,40,admin_,divorced,university_degree,0.0,1.0
691,691,33,management,single,university_degree,0.0,0.0
692,692,54,retired,married,high_school,0.0,1.0
693,693,52,blue-collar,married,basic_4y,,1.0
694,694,53,admin_,married,university_degree,,1.0
695,695,49,services,married,high_school,,0.0
696,696,42,blue-collar,married,basic_4y,,0.0
697,697,49,housemaid,married,basic_4y,0.0,0.0
698,698,40,entrepreneur,married,basic_9y,0.0,0.0
699,699,59,admin_,married,university_degree,,0.0
700,700,51,self-employed,married,basic_9y,0.0,1.0
701,701,57,housemaid,married,basic_6y,,1.0
702,702,38,self-employed,divorced,basic_9y,0.0,1.0
703,703,52,self-employed,married,university_degree,0.0,0.0
704,704,26,unemployed,single,basic_9y,0.0,1.0
705,705,35,admin_,married,university_degree,0.0,1.0
706,706,51,admin_,married,university_degree,0.0,0.0
707,707,43,blue-collar,married,basic_4y,,1.0
708,708,42,admin_,married,high_school,,1.0
709,709,60,retired,divorced,university_degree,,1.0
710,710,36,blue-collar,married,basic_9y,0.0,1.0
711,711,57,management,married,university_degree,,0.0
712,712,35,student,single,university_degree,,0.0
713,713,30,admin_,married,university_degree,0.0,0.0
714,714,43,services,married,high_school,0.0,0.0
715,715,40,technician,married,basic_9y,0.0,0.0
716,716,45,technician,married,university_degree,0.0,0.0
717,717,56,retired,married,high_school,0.0,0.0
718,718,46,services,married,basic_6y,0.0,0.0
719,719,41,blue-collar,married,basic_4y,0.0,1.0
720,720,42,admin_,married,university_degree,0.0,1.0
721,721,56,blue-collar,married,basic_4y,0.0,0.0
722,722,43,entrepreneur,married,basic_4y,0.0,1.0
723,723,34,blue-collar,married,basic_4y,0.0,0.0
724,724,38,services,married,high_school,0.0,1.0
725,725,40,technician,married,basic_9y,0.0,0.0
726,726,38,admin_,married,high_school,0.0,0.0
727,727,48,entrepreneur,married,university_degree,0.0,1.0
728,728,27,blue-collar,married,basic_9y,,1.0
729,729,24,technician,single,professional_course,0.0,0.0
730,730,47,admin_,single,np.NaN,,1.0
731,731,48,blue-collar,married,professional_course,,0.0
732,732,31,admin_,single,high_school,0.0,1.0
733,733,39,self-employed,single,basic_4y,,1.0
734,734,41,technician,single,university_degree,,0.0
735,735,49,blue-collar,married,basic_4y,,1.0
736,736,56,retired,married,basic_4y,0.0,0.0
737,737,49,admin_,married,high_school,0.0,0.0
738,738,47,unemployed,divorced,university_degree,0.0,0.0
739,739,44,blue-collar,married,np.NaN,,1.0
740,740,48,admin_,divorced,high_school,0.0,0.0
741,741,55,housemaid,married,basic_4y,0.0,1.0
742,742,59,management,married,basic_4y,,1.0
743,743,44,technician,single,professional_course,0.0,1.0
744,744,46,blue-collar,married,basic_9y,0.0,0.0
745,745,39,blue-collar,divorced,basic_6y,,1.0
746,746,38,unemployed,married,basic_4y,,1.0
747,747,36,services,married,high_school,0.0,1.0
748,748,29,admin_,single,university_degree,0.0,0.0
749,749,31,technician,single,professional_course,0.0,1.0
750,750,30,services,divorced,basic_9y,0.0,0.0
751,751,36,blue-collar,married,basic_4y,0.0,1.0
752,752,60,blue-collar,married,professional_course,0.0,0.0
753,753,36,admin_,married,university_degree,0.0,1.0
754,754,32,services,married,high_school,0.0,0.0
755,755,39,blue-collar,married,basic_9y,,1.0
756,756,30,services,married,university_degree,0.0,1.0
757,757,39,blue-collar,married,basic_4y,,0.0
758,758,37,blue-collar,married,basic_9y,,1.0
759,759,39,blue-collar,married,professional_course,,1.0
760,760,46,blue-collar,married,basic_4y,0.0,0.0
761,761,43,unemployed,married,basic_4y,0.0,0.0
762,762,37,services,married,high_school,0.0,1.0
763,763,30,technician,married,university_degree,,0.0
764,764,38,technician,married,professional_course,0.0,0.0
765,765,31,technician,married,university_degree,0.0,1.0
766,766,44,admin_,married,university_degree,0.0,0.0
767,767,44,self-employed,married,university_degree,,0.0
768,768,38,technician,married,np.NaN,,
769,769,30,student,single,high_school,,0.0
770,770,37,blue-collar,married,basic_4y,,
771,771,54,housemaid,divorced,np.NaN,0.0,1.0
772,772,41,management,married,np.NaN,,1.0
773,773,43,technician,married,professional_course,0.0,0.0
774,774,38,housemaid,married,basic_9y,0.0,0.0
775,775,41,blue-collar,married,basic_4y,0.0,1.0
776,776,38,blue-collar,single,np.NaN,,0.0
777,777,33,blue-collar,married,basic_9y,0.0,
778,778,32,admin_,married,high_school,0.0,1.0
779,779,30,services,married,high_school,,0.0
780,780,43,technician,married,basic_6y,0.0,1.0
781,781,30,services,married,high_school,,1.0
782,782,36,technician,divorced,professional_course,0.0,0.0
783,783,38,blue-collar,married,basic_6y,0.0,
784,784,35,blue-collar,single,basic_6y,0.0,1.0
785,785,50,self-employed,married,university_degree,0.0,0.0
786,786,38,blue-collar,married,basic_9y,0.0,1.0
787,787,58,admin_,married,basic_4y,,0.0
788,788,50,technician,married,professional_course,0.0,1.0
789,789,33,blue-collar,single,basic_9y,,0.0
790,790,33,blue-collar,single,basic_9y,,
791,791,44,management,single,university_degree,,1.0
792,792,31,management,married,high_school,0.0,0.0
793,793,40,entrepreneur,married,basic_9y,0.0,0.0
794,794,28,unknown,single,basic_9y,,0.0
795,795,36,services,single,np.NaN,0.0,1.0
796,796,44,blue-collar,single,high_school,0.0,0.0
797,797,38,blue-collar,divorced,np.NaN,0.0,1.0
798,798,33,blue-collar,married,basic_9y,0.0,
799,799,39,blue-collar,divorced,basic_6y,,1.0
800,800,47,blue-collar,single,basic_4y,,1.0
801,801,47,services,divorced,high_school,0.0,0.0
802,802,35,entrepreneur,single,professional_course,0.0,0.0
803,803,42,admin_,divorced,university_degree,0.0,0.0
804,804,36,admin_,married,high_school,0.0,0.0
805,805,35,technician,married,basic_6y,0.0,0.0
806,806,36,services,single,np.NaN,0.0,1.0
807,807,56,entrepreneur,married,university_degree,,1.0
808,808,26,admin_,single,high_school,0.0,0.0
809,809,31,admin_,single,university_degree,0.0,1.0
810,810,57,self-employed,single,high_school,,0.0
811,811,39,services,married,high_school,0.0,0.0
812,812,43,blue-collar,married,high_school,0.0,1.0
813,813,50,admin_,married,university_degree,0.0,0.0
814,814,52,blue-collar,single,high_school,,
815,815,39,blue-collar,divorced,basic_9y,0.0,0.0
816,816,44,technician,single,np.NaN,,1.0
817,817,36,housemaid,married,basic_4y,0.0,1.0
818,818,54,management,married,high_school,,1.0
819,819,27,admin_,single,basic_9y,0.0,1.0
820,820,31,admin_,single,university_degree,0.0,0.0
821,821,31,admin_,married,university_degree,,0.0
822,822,28,blue-collar,married,basic_6y,0.0,0.0
823,823,31,management,single,university_degree,0.0,1.0
824,824,30,management,divorced,high_school,0.0,0.0
825,825,52,technician,married,professional_course,0.0,1.0
826,826,37,technician,divorced,professional_course,0.0,0.0
827,827,30,services,married,university_degree,0.0,1.0
828,828,45,blue-collar,married,basic_9y,,1.0
829,829,54,technician,married,university_degree,0.0,1.0
830,830,49,entrepreneur,married,basic_9y,0.0,1.0
831,831,44,admin_,married,high_school,0.0,0.0
832,832,28,student,single,basic_9y,,1.0
833,833,53,technician,married,high_school,0.0,1.0
834,834,45,blue-collar,married,basic_9y,,1.0
835,835,45,blue-collar,married,basic_9y,,0.0
836,836,51,admin_,married,high_school,,1.0
837,837,41,blue-collar,married,basic_9y,,1.0
838,838,43,technician,married,professional_course,0.0,1.0
839,839,31,admin_,single,university_degree,0.0,1.0
840,840,39,admin_,single,np.NaN,0.0,1.0
841,841,38,technician,married,professional_course,0.0,0.0
842,842,50,entrepreneur,married,basic_9y,0.0,1.0
843,843,53,admin_,single,university_degree,,1.0
844,844,44,admin_,divorced,high_school,,1.0
845,845,53,blue-collar,married,basic_9y,,1.0
846,846,24,services,single,high_school,0.0,0.0
847,847,34,admin_,single,high_school,0.0,1.0
848,848,40,technician,married,professional_course,0.0,1.0
849,849,57,management,divorced,university_degree,0.0,1.0
850,850,43,blue-collar,married,basic_4y,,1.0
851,851,31,blue-collar,married,basic_6y,,0.0
852,852,31,services,married,basic_6y,0.0,1.0
853,853,31,blue-collar,married,basic_6y,,1.0
854,854,45,housemaid,married,basic_4y,,1.0
855,855,38,admin_,married,university_degree,0.0,0.0
856,856,41,entrepreneur,married,university_degree,0.0,1.0
857,857,47,blue-collar,married,professional_course,,1.0
858,858,42,blue-collar,married,basic_6y,0.0,0.0
859,859,35,blue-collar,single,np.NaN,0.0,1.0
860,860,40,management,married,university_degree,0.0,1.0
861,861,42,blue-collar,married,basic_6y,0.0,0.0
862,862,34,technician,married,professional_course,,1.0
863,863,48,admin_,single,university_degree,0.0,1.0
864,864,35,blue-collar,married,np.NaN,0.0,1.0
865,865,33,blue-collar,married,high_school,0.0,1.0
866,866,37,technician,married,professional_course,0.0,1.0
867,867,43,technician,married,professional_course,0.0,1.0
868,868,42,admin_,single,np.NaN,,0.0
869,869,46,admin_,divorced,university_degree,0.0,1.0
870,870,37,blue-collar,single,basic_9y,,1.0
871,871,40,blue-collar,married,high_school,0.0,1.0
872,872,40,blue-collar,married,high_school,0.0,1.0
873,873,59,entrepreneur,divorced,high_school,,1.0
874,874,43,technician,single,university_degree,0.0,0.0
875,875,44,blue-collar,married,basic_6y,0.0,1.0
876,876,44,blue-collar,married,basic_4y,0.0,1.0
877,877,41,admin_,married,university_degree,0.0,1.0
878,878,28,unknown,single,basic_9y,,1.0
879,879,48,services,married,high_school,,1.0
880,880,31,admin_,single,high_school,0.0,1.0
881,881,27,blue-collar,married,basic_9y,0.0,1.0
882,882,43,technician,single,university_degree,0.0,1.0
883,883,47,retired,married,basic_4y,,1.0
884,884,40,blue-collar,divorced,np.NaN,0.0,1.0
885,885,43,unknown,married,high_school,,0.0
886,886,29,technician,married,professional_course,0.0,1.0
887,887,54,admin_,married,university_degree,0.0,0.0
888,888,36,technician,married,professional_course,0.0,0.0
889,889,30,admin_,single,university_degree,0.0,0.0
890,890,38,services,single,np.NaN,,1.0
891,891,39,blue-collar,married,basic_6y,0.0,0.0
892,892,33,blue-collar,married,basic_9y,0.0,0.0
893,893,39,retired,single,high_school,0.0,1.0
894,894,38,technician,single,professional_course,0.0,0.0
895,895,44,admin_,married,high_school,0.0,1.0
896,896,33,blue-collar,married,basic_9y,0.0,1.0
897,897,37,blue-collar,married,basic_6y,0.0,0.0
898,898,32,management,married,basic_6y,0.0,0.0
899,899,46,technician,married,professional_course,0.0,1.0
900,900,34,technician,divorced,professional_course,0.0,1.0
901,901,52,technician,married,basic_4y,,0.0
902,902,46,blue-collar,married,basic_6y,,0.0
903,903,57,management,divorced,university_degree,0.0,
904,904,52,technician,married,basic_4y,,0.0
905,905,32,technician,single,professional_course,0.0,0.0
906,906,31,blue-collar,single,basic_9y,0.0,0.0
907,907,46,admin_,divorced,basic_9y,,0.0
908,908,59,services,divorced,high_school,0.0,0.0
909,909,38,blue-collar,married,np.NaN,,0.0
910,910,42,blue-collar,divorced,basic_6y,,1.0
911,911,40,blue-collar,married,basic_4y,0.0,0.0
912,912,46,admin_,married,professional_course,0.0,0.0
913,913,35,admin_,single,high_school,0.0,0.0
914,914,28,blue-collar,married,basic_9y,0.0,0.0
915,915,47,services,married,high_school,,1.0
916,916,35,blue-collar,married,basic_4y,0.0,1.0
917,917,48,retired,married,basic_9y,0.0,1.0
918,918,40,blue-collar,married,basic_6y,,1.0
919,919,32,services,single,high_school,0.0,1.0
920,920,59,retired,divorced,basic_4y,0.0,1.0
921,921,48,entrepreneur,married,basic_9y,,0.0
922,922,45,blue-collar,married,basic_9y,,1.0
923,923,49,blue-collar,single,basic_6y,0.0,1.0
924,924,51,admin_,married,university_degree,0.0,1.0
925,925,38,technician,single,university_degree,0.0,1.0
926,926,53,technician,married,high_school,0.0,1.0
927,927,49,blue-collar,married,basic_9y,0.0,1.0
928,928,31,blue-collar,married,basic_9y,0.0,1.0
929,929,36,services,married,high_school,,1.0
930,930,54,retired,married,basic_4y,,1.0
931,931,29,admin_,single,high_school,0.0,1.0
